0,14.851034,13
0.100317,14.283486,13
0.20058,14.989097,13
0.300664,15.475979,17
0.400092,15.736975,17
0.500439,14.160776,13
0.599926,14.051356,13
0.700656,14.264041,13
0.800033,14.613369,13
0.900506,15.70877,17
1.000131,15.746492,17
1.100653,15.554377,17
1.200111,14.006795,13
1.300272,15.62372,17
1.400316,14.300125,13
1.500396,15.890748,17
1.60058,15.7717,17
1.700899,15.353668,17
1.80011,15.595321,17
1.900367,14.589126,13
2.000475,14.092275,13
2.100558,14.180758,13
2.199927,14.048597,13
2.300013,15.567774,17
2.40029,14.808184,13
2.500207,14.569262,13
2.600306,15.421235,17
2.70055,14.422216,13
2.800005,14.765816,13
2.900413,15.821015,17
3.000771,14.789443,13
3.100118,15.61685,17
3.200397,14.104501,13
3.300588,15.77854,17
3.400377,15.092829,17
3.500437,15.841476,17
3.600185,15.939316,17
3.700128,15.144185,17
3.800173,14.105517,13
3.90011,14.552685,13
4.000803,14.852955,13
4.100535,15.852009,17
4.200329,14.107062,13
4.300065,14.85975,13
4.400002,15.47573,17
4.500936,14.407187,13
4.600762,14.750498,13
4.70056,15.24743,17
4.800347,15.760855,17
4.900271,14.345818,13
5.000049,15.836556,17
5.100017,15.853129,17
5.2,14.526577,13
5.300755,15.885153,17
5.400587,15.420903,17
5.500488,15.334761,17
5.600496,14.454415,13
5.700325,14.842138,13
5.799931,15.756978,17
5.900982,15.220231,17
6.001008,14.663153,13
6.100093,14.546421,13
6.20002,14.83708,13
6.299967,14.767654,13
6.400959,14.324961,13
6.500071,15.929909,17
6.599987,14.60913,13
6.700978,14.264277,13
6.800046,15.074095,17
6.900164,14.714647,13
7.000356,14.816962,13
7.100454,15.92705,17
7.200674,14.566657,13
7.300582,14.924024,13
7.400466,14.7868,13
7.500495,14.042386,13
7.600469,15.331211,17
7.70067,15.537297,17
7.800727,15.289816,17
7.900609,15.092066,17
8.000447,15.883116,17
8.100621,15.126372,17
8.20047,14.945195,13
8.300368,14.409693,13
8.4004,15.011525,17
8.500495,14.366098,13
8.60047,15.744454,17
8.700368,15.465939,17
8.800016,15.208236,17
8.900464,15.501431,17
9.000135,14.68617,13
9.100659,15.871389,17
9.200897,14.047852,13
9.300238,15.523251,17
9.400743,14.639043,13
9.50006,14.372813,13
9.600345,15.45316,17
9.700665,15.248173,17
9.799869,14.63709,13
9.900008,14.527255,13
10.000558,15.962821,17
10.100572,15.454052,17
10.199904,14.454304,13
10.300075,14.529478,13
10.400584,14.378076,13
10.499875,15.241104,17
10.600343,14.571864,13
10.700895,15.709287,17
10.800385,14.778401,13
10.900904,15.86168,17
11.000177,14.801353,13
11.100405,14.661517,13
11.200719,14.988052,13
11.299928,15.746548,17
11.400315,15.07121,17
11.499921,15.999577,17
11.600388,14.112646,13
11.700614,14.815664,13
11.799994,15.465516,17
11.900388,15.320882,17
12.000947,14.317095,13
12.100277,14.151687,13
12.200858,15.192271,17
12.300089,14.364948,13
12.400292,15.674937,17
12.50044,15.831314,17
12.600693,14.737761,13
12.700287,15.128097,17
12.800577,15.079488,17
12.900667,15.374851,17
13.000773,15.655352,17
13.099885,15.042308,17
13.200155,14.828903,13
13.300359,14.109656,13
13.40045,15.571786,17
13.500075,15.206979,17
13.600719,15.35076,17
13.700064,14.14365,13
13.800414,14.916266,13
13.899994,14.129162,13
14.000187,14.00533,13
14.10058,15.717619,17
14.200668,14.790679,13
14.300406,14.993383,13
14.400492,15.464167,17
14.500691,15.861889,17
14.600928,14.992959,13
14.700087,15.576813,17
14.800067,14.677553,13
14.90022,14.458476,13
15.0004,14.897695,13
15.100558,14.994648,13
15.200284,14.610163,13
15.300405,14.089966,13
